feature	ref_CI	permuted_CI	algo	model
3979	SMC1A	0.585927487829488	0.585927487829488	Lasso	all_gen
3980	SMC1A	0.585927487829488	0.585927487829488	Lasso	all_gen
3981	SMC3	0.585927487829488	0.585927487829488	Lasso	all_gen
3982	SMC3	0.585927487829488	0.585927487829488	Lasso	all_gen
3983	SMC3	0.585927487829488	0.585927487829488	Lasso	all_gen
3984	SMC3	0.585927487829488	0.585927487829488	Lasso	all_gen
3985	SMG1	0.585927487829488	0.585927487829488	Lasso	all_gen
3986	SMG1	0.585927487829488	0.585927487829488	Lasso	all_gen
3987	SMG1	0.585927487829488	0.585927487829488	Lasso	all_gen
3988	SMG1	0.585927487829488	0.585927487829488	Lasso	all_gen
3989	SPP1	0.585927487829488	0.585927487829488	Lasso	all_gen
3990	SPP1	0.585927487829488	0.585927487829488	Lasso	all_gen
3991	SPP1	0.585927487829488	0.585927487829488	Lasso	all_gen
3992	SPP1	0.585927487829488	0.585927487829488	Lasso	all_gen
3993	SRSF2	0.585927487829488	0.580149174142085	Lasso	all_gen
3994	SRSF2	0.585927487829488	0.578163322885972	Lasso	all_gen
3995	SRSF2	0.585927487829488	0.592882325071402	Lasso	all_gen
3996	SRSF2	0.585927487829488	0.589140119967245	Lasso	all_gen
3997	STAG2	0.585927487829488	0.585927487829488	Lasso	all_gen
3998	STAG2	0.585927487829488	0.585927487829488	Lasso	all_gen
3999	STAG2	0.585927487829488	0.585927487829488	Lasso	all_gen
4000	STAG2	0.585927487829488	0.585927487829488	Lasso	all_gen
4001	STAT5B	0.585927487829488	0.585927487829488	Lasso	all_gen
4002	STAT5B	0.585927487829488	0.585927487829488	Lasso	all_gen
4003	STAT5B	0.585927487829488	0.585927487829488	Lasso	all_gen
4004	STAT5B	0.585927487829488	0.585927487829488	Lasso	all_gen
4005	SUZ12	0.585927487829488	0.585927487829488	Lasso	all_gen
4006	SUZ12	0.585927487829488	0.585927487829488	Lasso	all_gen
4007	SUZ12	0.585927487829488	0.585927487829488	Lasso	all_gen
4008	SUZ12	0.585927487829488	0.585927487829488	Lasso	all_gen
4009	TET2	0.585927487829488	0.564284911206958	Lasso	all_gen
4010	TET2	0.585927487829488	0.573923944449496	Lasso	all_gen
4011	TET2	0.585927487829488	0.570789800898977	Lasso	all_gen
4012	TET2	0.585927487829488	0.561004400888445	Lasso	all_gen
4013	TP53	0.585927487829488	0.534989484173205	Lasso	all_gen
4014	TP53	0.585927487829488	0.543195354654438	Lasso	all_gen
4015	TP53	0.585927487829488	0.546414807767791	Lasso	all_gen
4016	TP53	0.585927487829488	0.554273708483472	Lasso	all_gen
4017	U2AF1_p.S34	0.585927487829488	0.585927487829488	Lasso	all_gen
4018	U2AF1_p.S34	0.585927487829488	0.585927487829488	Lasso	all_gen
4019	U2AF1_p.S34	0.585927487829488	0.585927487829488	Lasso	all_gen
4020	U2AF1_p.S34	0.585927487829488	0.585927487829488	Lasso	all_gen
4021	U2AF1_p.Q157	0.585927487829488	0.585927487829488	Lasso	all_gen
4022	U2AF1_p.Q157	0.585927487829488	0.585927487829488	Lasso	all_gen
4023	U2AF1_p.Q157	0.585927487829488	0.585927487829488	Lasso	all_gen
4024	U2AF1_p.Q157	0.585927487829488	0.585927487829488	Lasso	all_gen
4025	WT1	0.585927487829488	0.585927487829488	Lasso	all_gen
4026	WT1	0.585927487829488	0.585927487829488	Lasso	all_gen
4027	WT1	0.585927487829488	0.585927487829488	Lasso	all_gen
4028	WT1	0.585927487829488	0.585927487829488	Lasso	all_gen
4029	ZRSR2	0.585927487829488	0.585927487829488	Lasso	all_gen
4030	ZRSR2	0.585927487829488	0.585927487829488	Lasso	all_gen
4031	ZRSR2	0.585927487829488	0.585927487829488	Lasso	all_gen
4032	ZRSR2	0.585927487829488	0.585927487829488	Lasso	all_gen
4033	ASXL1	0.624676734268197	0.618746478550938	Lasso	all_gen
4034	ASXL1	0.624676734268197	0.617888515921125	Lasso	all_gen
4035	ASXL1	0.624676734268197	0.620474720668783	Lasso	all_gen
4036	ASXL1	0.624676734268197	0.624318682720475	Lasso	all_gen
4037	ASXL2	0.624676734268197	0.624676734268197	Lasso	all_gen
4038	ASXL2	0.624676734268197	0.624676734268197	Lasso	all_gen
4039	ASXL2	0.624676734268197	0.624676734268197	Lasso	all_gen
4040	ASXL2	0.624676734268197	0.624676734268197	Lasso	all_gen
4041	ASXL3	0.624676734268197	0.624676734268197	Lasso	all_gen
4042	ASXL3	0.624676734268197	0.624676734268197	Lasso	all_gen
4043	ASXL3	0.624676734268197	0.624676734268197	Lasso	all_gen
4044	ASXL3	0.624676734268197	0.624676734268197	Lasso	all_gen
4045	ATRX	0.624676734268197	0.624676734268197	Lasso	all_gen
4046	ATRX	0.624676734268197	0.624676734268197	Lasso	all_gen
4047	ATRX	0.624676734268197	0.624676734268197	Lasso	all_gen
4048	ATRX	0.624676734268197	0.624676734268197	Lasso	all_gen
4049	BAGE3	0.624676734268197	0.624676734268197	Lasso	all_gen
4050	BAGE3	0.624676734268197	0.624676734268197	Lasso	all_gen
4051	BAGE3	0.624676734268197	0.624676734268197	Lasso	all_gen
4052	BAGE3	0.624676734268197	0.624676734268197	Lasso	all_gen
4053	BCOR	0.624676734268197	0.624676734268197	Lasso	all_gen
4054	BCOR	0.624676734268197	0.624676734268197	Lasso	all_gen
4055	BCOR	0.624676734268197	0.624676734268197	Lasso	all_gen
4056	BCOR	0.624676734268197	0.624676734268197	Lasso	all_gen
4057	BRAF	0.624676734268197	0.624676734268197	Lasso	all_gen
4058	BRAF	0.624676734268197	0.624676734268197	Lasso	all_gen
4059	BRAF	0.624676734268197	0.624676734268197	Lasso	all_gen
4060	BRAF	0.624676734268197	0.624676734268197	Lasso	all_gen
4061	CBFB	0.624676734268197	0.624676734268197	Lasso	all_gen
4062	CBFB	0.624676734268197	0.624676734268197	Lasso	all_gen
4063	CBFB	0.624676734268197	0.624676734268197	Lasso	all_gen
4064	CBFB	0.624676734268197	0.624676734268197	Lasso	all_gen
4065	CBL	0.624676734268197	0.624676734268197	Lasso	all_gen
4066	CBL	0.624676734268197	0.624676734268197	Lasso	all_gen
4067	CBL	0.624676734268197	0.624676734268197	Lasso	all_gen
4068	CBL	0.624676734268197	0.624676734268197	Lasso	all_gen
4069	CDKN2A	0.624676734268197	0.624676734268197	Lasso	all_gen
4070	CDKN2A	0.624676734268197	0.624676734268197	Lasso	all_gen
4071	CDKN2A	0.624676734268197	0.624676734268197	Lasso	all_gen
4072	CDKN2A	0.624676734268197	0.624676734268197	Lasso	all_gen
4073	CEBPA_bi	0.624676734268197	0.624676734268197	Lasso	all_gen
4074	CEBPA_bi	0.624676734268197	0.624676734268197	Lasso	all_gen
4075	CEBPA_bi	0.624676734268197	0.624676734268197	Lasso	all_gen
4076	CEBPA_bi	0.624676734268197	0.624676734268197	Lasso	all_gen
4077	CEBPA_mono	0.624676734268197	0.624676734268197	Lasso	all_gen
4078	CEBPA_mono	0.624676734268197	0.624676734268197	Lasso	all_gen
4079	CEBPA_mono	0.624676734268197	0.624676734268197	Lasso	all_gen
4080	CEBPA_mono	0.624676734268197	0.624676734268197	Lasso	all_gen
4081	CNTN5	0.624676734268197	0.624676734268197	Lasso	all_gen
4082	CNTN5	0.624676734268197	0.624676734268197	Lasso	all_gen
4083	CNTN5	0.624676734268197	0.624676734268197	Lasso	all_gen
4084	CNTN5	0.624676734268197	0.624676734268197	Lasso	all_gen
4085	CREBBP	0.624676734268197	0.624676734268197	Lasso	all_gen
4086	CREBBP	0.624676734268197	0.624676734268197	Lasso	all_gen
4087	CREBBP	0.624676734268197	0.624676734268197	Lasso	all_gen
4088	CREBBP	0.624676734268197	0.624676734268197	Lasso	all_gen
4089	CSF1R	0.624676734268197	0.624676734268197	Lasso	all_gen
4090	CSF1R	0.624676734268197	0.624676734268197	Lasso	all_gen
4091	CSF1R	0.624676734268197	0.624676734268197	Lasso	all_gen
4092	CSF1R	0.624676734268197	0.624676734268197	Lasso	all_gen
4093	CSF3R	0.624676734268197	0.624676734268197	Lasso	all_gen
4094	CSF3R	0.624676734268197	0.624676734268197	Lasso	all_gen
4095	CSF3R	0.624676734268197	0.624676734268197	Lasso	all_gen
4096	CSF3R	0.624676734268197	0.624676734268197	Lasso	all_gen
4097	CTCF	0.624676734268197	0.624676734268197	Lasso	all_gen
4098	CTCF	0.624676734268197	0.624676734268197	Lasso	all_gen
4099	CTCF	0.624676734268197	0.624676734268197	Lasso	all_gen
4100	CTCF	0.624676734268197	0.624676734268197	Lasso	all_gen
4101	CUL2	0.624676734268197	0.624676734268197	Lasso	all_gen
4102	CUL2	0.624676734268197	0.624676734268197	Lasso	all_gen
4103	CUL2	0.624676734268197	0.624676734268197	Lasso	all_gen
4104	CUL2	0.624676734268197	0.624676734268197	Lasso	all_gen
4105	CUX1	0.624676734268197	0.624676734268197	Lasso	all_gen
4106	CUX1	0.624676734268197	0.624676734268197	Lasso	all_gen
4107	CUX1	0.624676734268197	0.624676734268197	Lasso	all_gen
4108	CUX1	0.624676734268197	0.624676734268197	Lasso	all_gen
4109	DNMT3A	0.624676734268197	0.621855982033649	Lasso	all_gen
4110	DNMT3A	0.624676734268197	0.621914499091576	Lasso	all_gen
4111	DNMT3A	0.624676734268197	0.626662000941047	Lasso	all_gen
4112	DNMT3A	0.624676734268197	0.624272242893177	Lasso	all_gen
4113	EED	0.624676734268197	0.624676734268197	Lasso	all_gen
4114	EED	0.624676734268197	0.624676734268197	Lasso	all_gen
4115	EED	0.624676734268197	0.624676734268197	Lasso	all_gen
4116	EED	0.624676734268197	0.624676734268197	Lasso	all_gen
4117	ETV6	0.624676734268197	0.624676734268197	Lasso	all_gen
4118	ETV6	0.624676734268197	0.624676734268197	Lasso	all_gen
4119	ETV6	0.624676734268197	0.624676734268197	Lasso	all_gen
4120	ETV6	0.624676734268197	0.624676734268197	Lasso	all_gen
4121	EZH2	0.624676734268197	0.624676734268197	Lasso	all_gen
4122	EZH2	0.624676734268197	0.624676734268197	Lasso	all_gen
4123	EZH2	0.624676734268197	0.624676734268197	Lasso	all_gen
4124	EZH2	0.624676734268197	0.624676734268197	Lasso	all_gen
4125	FBXW7	0.624676734268197	0.624676734268197	Lasso	all_gen
4126	FBXW7	0.624676734268197	0.624676734268197	Lasso	all_gen
4127	FBXW7	0.624676734268197	0.624676734268197	Lasso	all_gen
4128	FBXW7	0.624676734268197	0.624676734268197	Lasso	all_gen
4129	ITD	0.624676734268197	0.624676734268197	Lasso	all_gen
4130	ITD	0.624676734268197	0.624676734268197	Lasso	all_gen
4131	ITD	0.624676734268197	0.624676734268197	Lasso	all_gen
4132	ITD	0.624676734268197	0.624676734268197	Lasso	all_gen
4133	FLT3_TKD	0.624676734268197	0.627290639965472	Lasso	all_gen
4134	FLT3_TKD	0.624676734268197	0.627683581290566	Lasso	all_gen
4135	FLT3_TKD	0.624676734268197	0.627202121533047	Lasso	all_gen
4136	FLT3_TKD	0.624676734268197	0.628284040110191	Lasso	all_gen
4137	FLT3_other	0.624676734268197	0.624676734268197	Lasso	all_gen
4138	FLT3_other	0.624676734268197	0.624676734268197	Lasso	all_gen
4139	FLT3_other	0.624676734268197	0.624676734268197	Lasso	all_gen
4140	FLT3_other	0.624676734268197	0.624676734268197	Lasso	all_gen
4141	GATA1	0.624676734268197	0.624676734268197	Lasso	all_gen
4142	GATA1	0.624676734268197	0.624676734268197	Lasso	all_gen
4143	GATA1	0.624676734268197	0.624676734268197	Lasso	all_gen
4144	GATA1	0.624676734268197	0.624676734268197	Lasso	all_gen
4145	GATA2	0.624676734268197	0.624676734268197	Lasso	all_gen
4146	GATA2	0.624676734268197	0.624676734268197	Lasso	all_gen
4147	GATA2	0.624676734268197	0.624676734268197	Lasso	all_gen
4148	GATA2	0.624676734268197	0.624676734268197	Lasso	all_gen
4149	GNAS	0.624676734268197	0.624676734268197	Lasso	all_gen
4150	GNAS	0.624676734268197	0.624676734268197	Lasso	all_gen
4151	GNAS	0.624676734268197	0.624676734268197	Lasso	all_gen
4152	GNAS	0.624676734268197	0.624676734268197	Lasso	all_gen
4153	GNB1	0.624676734268197	0.624676734268197	Lasso	all_gen
4154	GNB1	0.624676734268197	0.624676734268197	Lasso	all_gen
4155	GNB1	0.624676734268197	0.624676734268197	Lasso	all_gen
4156	GNB1	0.624676734268197	0.624676734268197	Lasso	all_gen
4157	IDH1	0.624676734268197	0.624676734268197	Lasso	all_gen
4158	IDH1	0.624676734268197	0.624676734268197	Lasso	all_gen
4159	IDH1	0.624676734268197	0.624676734268197	Lasso	all_gen
4160	IDH1	0.624676734268197	0.624676734268197	Lasso	all_gen
4161	IDH2_p.R140	0.624676734268197	0.624676734268197	Lasso	all_gen
4162	IDH2_p.R140	0.624676734268197	0.624676734268197	Lasso	all_gen
4163	IDH2_p.R140	0.624676734268197	0.624676734268197	Lasso	all_gen
4164	IDH2_p.R140	0.624676734268197	0.624676734268197	Lasso	all_gen
4165	IDH2_p.R172	0.624676734268197	0.624676734268197	Lasso	all_gen
4166	IDH2_p.R172	0.624676734268197	0.624676734268197	Lasso	all_gen
4167	IDH2_p.R172	0.624676734268197	0.624676734268197	Lasso	all_gen
4168	IDH2_p.R172	0.624676734268197	0.624676734268197	Lasso	all_gen
4169	JAK2	0.624676734268197	0.624676734268197	Lasso	all_gen
4170	JAK2	0.624676734268197	0.624676734268197	Lasso	all_gen
4171	JAK2	0.624676734268197	0.624676734268197	Lasso	all_gen
4172	JAK2	0.624676734268197	0.624676734268197	Lasso	all_gen
4173	JAK3	0.624676734268197	0.624676734268197	Lasso	all_gen
4174	JAK3	0.624676734268197	0.624676734268197	Lasso	all_gen
4175	JAK3	0.624676734268197	0.624676734268197	Lasso	all_gen
4176	JAK3	0.624676734268197	0.624676734268197	Lasso	all_gen
4177	KANSL1	0.624676734268197	0.624676734268197	Lasso	all_gen
4178	KANSL1	0.624676734268197	0.624676734268197	Lasso	all_gen
4179	KANSL1	0.624676734268197	0.624676734268197	Lasso	all_gen
4180	KANSL1	0.624676734268197	0.624676734268197	Lasso	all_gen
4181	KDM6A	0.624676734268197	0.624676734268197	Lasso	all_gen
4182	KDM6A	0.624676734268197	0.624676734268197	Lasso	all_gen
4183	KDM6A	0.624676734268197	0.624676734268197	Lasso	all_gen
4184	KDM6A	0.624676734268197	0.624676734268197	Lasso	all_gen
4185	KIT	0.624676734268197	0.624929062122402	Lasso	all_gen
4186	KIT	0.624676734268197	0.623541187036001	Lasso	all_gen
4187	KIT	0.624676734268197	0.622489844939576	Lasso	all_gen
4188	KIT	0.624676734268197	0.62327879482294	Lasso	all_gen
4189	KMT2C	0.624676734268197	0.624676734268197	Lasso	all_gen
4190	KMT2C	0.624676734268197	0.624676734268197	Lasso	all_gen
4191	KMT2C	0.624676734268197	0.624676734268197	Lasso	all_gen
4192	KMT2C	0.624676734268197	0.624676734268197	Lasso	all_gen
4193	KMT2D	0.624676734268197	0.624676734268197	Lasso	all_gen
4194	KMT2D	0.624676734268197	0.624676734268197	Lasso	all_gen
4195	KMT2D	0.624676734268197	0.624676734268197	Lasso	all_gen
4196	KMT2D	0.624676734268197	0.624676734268197	Lasso	all_gen
4197	KMT2E	0.624676734268197	0.624676734268197	Lasso	all_gen
4198	KMT2E	0.624676734268197	0.624676734268197	Lasso	all_gen
4199	KMT2E	0.624676734268197	0.624676734268197	Lasso	all_gen
4200	KMT2E	0.624676734268197	0.624676734268197	Lasso	all_gen
4201	KRAS	0.624676734268197	0.624676734268197	Lasso	all_gen
4202	KRAS	0.624676734268197	0.624676734268197	Lasso	all_gen
4203	KRAS	0.624676734268197	0.624676734268197	Lasso	all_gen
4204	KRAS	0.624676734268197	0.624676734268197	Lasso	all_gen
4205	LUC7L2	0.624676734268197	0.624676734268197	Lasso	all_gen
4206	LUC7L2	0.624676734268197	0.624676734268197	Lasso	all_gen
4207	LUC7L2	0.624676734268197	0.624676734268197	Lasso	all_gen
4208	LUC7L2	0.624676734268197	0.624676734268197	Lasso	all_gen
4209	MED12	0.624676734268197	0.624676734268197	Lasso	all_gen
4210	MED12	0.624676734268197	0.624676734268197	Lasso	all_gen
4211	MED12	0.624676734268197	0.624676734268197	Lasso	all_gen
4212	MED12	0.624676734268197	0.624676734268197	Lasso	all_gen
4213	MLL	0.624676734268197	0.629737716933309	Lasso	all_gen
4214	MLL	0.624676734268197	0.623857112053079	Lasso	all_gen
4215	MLL	0.624676734268197	0.63151925222758	Lasso	all_gen
4216	MLL	0.624676734268197	0.626136593483186	Lasso	all_gen
4217	MPL	0.624676734268197	0.624676734268197	Lasso	all_gen
4218	MPL	0.624676734268197	0.624676734268197	Lasso	all_gen
4219	MPL	0.624676734268197	0.624676734268197	Lasso	all_gen
4220	MPL	0.624676734268197	0.624676734268197	Lasso	all_gen
4221	MYC	0.624676734268197	0.624676734268197	Lasso	all_gen
4222	MYC	0.624676734268197	0.624676734268197	Lasso	all_gen
4223	MYC	0.624676734268197	0.624676734268197	Lasso	all_gen
4224	MYC	0.624676734268197	0.624676734268197	Lasso	all_gen
4225	NF1	0.624676734268197	0.624676734268197	Lasso	all_gen
4226	NF1	0.624676734268197	0.624676734268197	Lasso	all_gen
4227	NF1	0.624676734268197	0.624676734268197	Lasso	all_gen
4228	NF1	0.624676734268197	0.624676734268197	Lasso	all_gen
4229	NFE2	0.624676734268197	0.624676734268197	Lasso	all_gen
4230	NFE2	0.624676734268197	0.624676734268197	Lasso	all_gen
4231	NFE2	0.624676734268197	0.624676734268197	Lasso	all_gen
4232	NFE2	0.624676734268197	0.624676734268197	Lasso	all_gen
4233	NOTCH1	0.624676734268197	0.624676734268197	Lasso	all_gen
4234	NOTCH1	0.624676734268197	0.624676734268197	Lasso	all_gen
4235	NOTCH1	0.624676734268197	0.624676734268197	Lasso	all_gen
4236	NOTCH1	0.624676734268197	0.624676734268197	Lasso	all_gen
4237	NPM1	0.624676734268197	0.627358071169815	Lasso	all_gen
4238	NPM1	0.624676734268197	0.623398464842303	Lasso	all_gen
4239	NPM1	0.624676734268197	0.616792794794692	Lasso	all_gen
4240	NPM1	0.624676734268197	0.620079574769844	Lasso	all_gen
4241	NRAS_other	0.624676734268197	0.624676734268197	Lasso	all_gen
4242	NRAS_other	0.624676734268197	0.624676734268197	Lasso	all_gen
4243	NRAS_other	0.624676734268197	0.624676734268197	Lasso	all_gen
4244	NRAS_other	0.624676734268197	0.624676734268197	Lasso	all_gen
4245	NRAS_p.G12_13	0.624676734268197	0.624676734268197	Lasso	all_gen
4246	NRAS_p.G12_13	0.624676734268197	0.624676734268197	Lasso	all_gen
4247	NRAS_p.G12_13	0.624676734268197	0.624676734268197	Lasso	all_gen
4248	NRAS_p.G12_13	0.624676734268197	0.624676734268197	Lasso	all_gen
4249	NRAS_p.Q61_62	0.624676734268197	0.624676734268197	Lasso	all_gen
4250	NRAS_p.Q61_62	0.624676734268197	0.624676734268197	Lasso	all_gen
4251	NRAS_p.Q61_62	0.624676734268197	0.624676734268197	Lasso	all_gen
4252	NRAS_p.Q61_62	0.624676734268197	0.624676734268197	Lasso	all_gen
4253	PDS5B	0.624676734268197	0.624676734268197	Lasso	all_gen
4254	PDS5B	0.624676734268197	0.624676734268197	Lasso	all_gen
4255	PDS5B	0.624676734268197	0.624676734268197	Lasso	all_gen
4256	PDS5B	0.624676734268197	0.624676734268197	Lasso	all_gen
4257	PHF6	0.624676734268197	0.624676734268197	Lasso	all_gen
4258	PHF6	0.624676734268197	0.624676734268197	Lasso	all_gen
4259	PHF6	0.624676734268197	0.624676734268197	Lasso	all_gen
4260	PHF6	0.624676734268197	0.624676734268197	Lasso	all_gen
4261	PPFIA2	0.624676734268197	0.624676734268197	Lasso	all_gen
4262	PPFIA2	0.624676734268197	0.624676734268197	Lasso	all_gen
4263	PPFIA2	0.624676734268197	0.624676734268197	Lasso	all_gen
4264	PPFIA2	0.624676734268197	0.624676734268197	Lasso	all_gen
4265	PRPF8	0.624676734268197	0.624676734268197	Lasso	all_gen
4266	PRPF8	0.624676734268197	0.624676734268197	Lasso	all_gen
4267	PRPF8	0.624676734268197	0.624676734268197	Lasso	all_gen
4268	PRPF8	0.624676734268197	0.624676734268197	Lasso	all_gen
4269	PTEN	0.624676734268197	0.624676734268197	Lasso	all_gen
4270	PTEN	0.624676734268197	0.624676734268197	Lasso	all_gen
4271	PTEN	0.624676734268197	0.624676734268197	Lasso	all_gen
4272	PTEN	0.624676734268197	0.624676734268197	Lasso	all_gen
4273	PTPN11	0.624676734268197	0.624676734268197	Lasso	all_gen
4274	PTPN11	0.624676734268197	0.624676734268197	Lasso	all_gen
4275	PTPN11	0.624676734268197	0.624676734268197	Lasso	all_gen
4276	PTPN11	0.624676734268197	0.624676734268197	Lasso	all_gen
4277	PTPRF	0.624676734268197	0.624676734268197	Lasso	all_gen
4278	PTPRF	0.624676734268197	0.624676734268197	Lasso	all_gen
4279	PTPRF	0.624676734268197	0.624676734268197	Lasso	all_gen
4280	PTPRF	0.624676734268197	0.624676734268197	Lasso	all_gen
4281	PTPRT	0.624676734268197	0.624676734268197	Lasso	all_gen
4282	PTPRT	0.624676734268197	0.624676734268197	Lasso	all_gen
4283	PTPRT	0.624676734268197	0.624676734268197	Lasso	all_gen
4284	PTPRT	0.624676734268197	0.624676734268197	Lasso	all_gen
4285	RAD21	0.624676734268197	0.629432287604754	Lasso	all_gen
4286	RAD21	0.624676734268197	0.625123687652491	Lasso	all_gen
4287	RAD21	0.624676734268197	0.627736922392509	Lasso	all_gen
4288	RAD21	0.624676734268197	0.626229041808116	Lasso	all_gen
4289	RIT1	0.624676734268197	0.624676734268197	Lasso	all_gen
4290	RIT1	0.624676734268197	0.624676734268197	Lasso	all_gen
4291	RIT1	0.624676734268197	0.624676734268197	Lasso	all_gen
4292	RIT1	0.624676734268197	0.624676734268197	Lasso	all_gen
4293	RUNX1	0.624676734268197	0.597466685736497	Lasso	all_gen
4294	RUNX1	0.624676734268197	0.60107135567498	Lasso	all_gen
4295	RUNX1	0.624676734268197	0.602178147596156	Lasso	all_gen
4296	RUNX1	0.624676734268197	0.60891815287175	Lasso	all_gen
4297	S100B	0.624676734268197	0.624676734268197	Lasso	all_gen
4298	S100B	0.624676734268197	0.624676734268197	Lasso	all_gen
4299	S100B	0.624676734268197	0.624676734268197	Lasso	all_gen
4300	S100B	0.624676734268197	0.624676734268197	Lasso	all_gen
4301	SETBP1	0.624676734268197	0.624676734268197	Lasso	all_gen
4302	SETBP1	0.624676734268197	0.624676734268197	Lasso	all_gen
4303	SETBP1	0.624676734268197	0.624676734268197	Lasso	all_gen
4304	SETBP1	0.624676734268197	0.624676734268197	Lasso	all_gen
4305	SF1	0.624676734268197	0.624676734268197	Lasso	all_gen
4306	SF1	0.624676734268197	0.624676734268197	Lasso	all_gen
4307	SF1	0.624676734268197	0.624676734268197	Lasso	all_gen
4308	SF1	0.624676734268197	0.624676734268197	Lasso	all_gen
4309	SF3B1	0.624676734268197	0.623581684099021	Lasso	all_gen
4310	SF3B1	0.624676734268197	0.625024673531544	Lasso	all_gen
4311	SF3B1	0.624676734268197	0.626780041492786	Lasso	all_gen
4312	SF3B1	0.624676734268197	0.617916696125925	Lasso	all_gen
4313	SMC1A	0.624676734268197	0.624676734268197	Lasso	all_gen
4314	SMC1A	0.624676734268197	0.624676734268197	Lasso	all_gen
4315	SMC1A	0.624676734268197	0.624676734268197	Lasso	all_gen
4316	SMC1A	0.624676734268197	0.624676734268197	Lasso	all_gen
4317	SMC3	0.624676734268197	0.624676734268197	Lasso	all_gen
4318	SMC3	0.624676734268197	0.624676734268197	Lasso	all_gen
4319	SMC3	0.624676734268197	0.624676734268197	Lasso	all_gen
4320	SMC3	0.624676734268197	0.624676734268197	Lasso	all_gen
4321	SMG1	0.624676734268197	0.624676734268197	Lasso	all_gen
4322	SMG1	0.624676734268197	0.624676734268197	Lasso	all_gen
4323	SMG1	0.624676734268197	0.624676734268197	Lasso	all_gen
4324	SMG1	0.624676734268197	0.624676734268197	Lasso	all_gen
4325	SPP1	0.624676734268197	0.624676734268197	Lasso	all_gen
4326	SPP1	0.624676734268197	0.624676734268197	Lasso	all_gen
4327	SPP1	0.624676734268197	0.624676734268197	Lasso	all_gen
4328	SPP1	0.624676734268197	0.624676734268197	Lasso	all_gen
4329	SRSF2	0.624676734268197	0.60938667273931	Lasso	all_gen
4330	SRSF2	0.624676734268197	0.605187534670998	Lasso	all_gen
4331	SRSF2	0.624676734268197	0.598894866183844	Lasso	all_gen
4332	SRSF2	0.624676734268197	0.618341651697289	Lasso	all_gen
4333	STAG2	0.624676734268197	0.624676734268197	Lasso	all_gen
4334	STAG2	0.624676734268197	0.624676734268197	Lasso	all_gen
4335	STAG2	0.624676734268197	0.624676734268197	Lasso	all_gen
4336	STAG2	0.624676734268197	0.624676734268197	Lasso	all_gen
4337	STAT5B	0.624676734268197	0.624676734268197	Lasso	all_gen
4338	STAT5B	0.624676734268197	0.624676734268197	Lasso	all_gen
4339	STAT5B	0.624676734268197	0.624676734268197	Lasso	all_gen
4340	STAT5B	0.624676734268197	0.624676734268197	Lasso	all_gen
4341	SUZ12	0.624676734268197	0.624676734268197	Lasso	all_gen
4342	SUZ12	0.624676734268197	0.624676734268197	Lasso	all_gen
4343	SUZ12	0.624676734268197	0.624676734268197	Lasso	all_gen
4344	SUZ12	0.624676734268197	0.624676734268197	Lasso	all_gen
4345	TET2	0.624676734268197	0.615381675831883	Lasso	all_gen
4346	TET2	0.624676734268197	0.616648155580259	Lasso	all_gen
4347	TET2	0.624676734268197	0.620659713169681	Lasso	all_gen
4348	TET2	0.624676734268197	0.623957276386466	Lasso	all_gen
4349	TP53	0.624676734268197	0.556051801113819	Lasso	all_gen
4350	TP53	0.624676734268197	0.578413895909551	Lasso	all_gen
4351	TP53	0.624676734268197	0.538240186361551	Lasso	all_gen
4352	TP53	0.624676734268197	0.571776547094299	Lasso	all_gen
4353	U2AF1_p.S34	0.624676734268197	0.622362698539347	Lasso	all_gen
4354	U2AF1_p.S34	0.624676734268197	0.622223666610564	Lasso	all_gen
4355	U2AF1_p.S34	0.624676734268197	0.62358230713076	Lasso	all_gen
4356	U2AF1_p.S34	0.624676734268197	0.622416375119919	Lasso	all_gen
4357	U2AF1_p.Q157	0.624676734268197	0.624676734268197	Lasso	all_gen
4358	U2AF1_p.Q157	0.624676734268197	0.624676734268197	Lasso	all_gen
4359	U2AF1_p.Q157	0.624676734268197	0.624676734268197	Lasso	all_gen
4360	U2AF1_p.Q157	0.624676734268197	0.624676734268197	Lasso	all_gen
4361	WT1	0.624676734268197	0.624676734268197	Lasso	all_gen
4362	WT1	0.624676734268197	0.624676734268197	Lasso	all_gen
4363	WT1	0.624676734268197	0.624676734268197	Lasso	all_gen
4364	WT1	0.624676734268197	0.624676734268197	Lasso	all_gen
4365	ZRSR2	0.624676734268197	0.624676734268197	Lasso	all_gen
4366	ZRSR2	0.624676734268197	0.624676734268197	Lasso	all_gen
4367	ZRSR2	0.624676734268197	0.624676734268197	Lasso	all_gen
4368	ZRSR2	0.624676734268197	0.624676734268197	Lasso	all_gen
4369	ASXL1	0.589725265212951	0.589725265212951	Lasso	all_gen
4370	ASXL1	0.589725265212951	0.589725265212951	Lasso	all_gen
4371	ASXL1	0.589725265212951	0.589725265212951	Lasso	all_gen
4372	ASXL1	0.589725265212951	0.589725265212951	Lasso	all_gen
4373	ASXL2	0.589725265212951	0.589725265212951	Lasso	all_gen
4374	ASXL2	0.589725265212951	0.589725265212951	Lasso	all_gen
4375	ASXL2	0.589725265212951	0.589725265212951	Lasso	all_gen
4376	ASXL2	0.589725265212951	0.589725265212951	Lasso	all_gen
4377	ASXL3	0.589725265212951	0.589725265212951	Lasso	all_gen
