feature	ref_CI	permuted_CI	algo	model
85	CUX1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
86	CUX1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
87	CUX1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
88	CUX1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
89	DNMT3A	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
90	DNMT3A	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
91	DNMT3A	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
92	DNMT3A	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
93	EED	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
94	EED	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
95	EED	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
96	EED	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
97	ETV6	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
98	ETV6	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
99	ETV6	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
100	ETV6	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
101	EZH2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
102	EZH2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
103	EZH2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
104	EZH2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
105	FBXW7	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
106	FBXW7	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
107	FBXW7	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
108	FBXW7	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
109	ITD	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
110	ITD	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
111	ITD	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
112	ITD	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
113	FLT3_TKD	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
114	FLT3_TKD	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
115	FLT3_TKD	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
116	FLT3_TKD	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
117	FLT3_other	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
118	FLT3_other	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
119	FLT3_other	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
120	FLT3_other	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
121	GATA1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
122	GATA1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
123	GATA1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
124	GATA1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
125	GATA2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
126	GATA2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
127	GATA2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
128	GATA2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
129	GNAS	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
130	GNAS	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
131	GNAS	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
132	GNAS	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
133	GNB1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
134	GNB1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
135	GNB1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
136	GNB1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
137	IDH1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
138	IDH1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
139	IDH1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
140	IDH1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
141	IDH2_p.R140	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
142	IDH2_p.R140	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
143	IDH2_p.R140	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
144	IDH2_p.R140	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
145	IDH2_p.R172	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
146	IDH2_p.R172	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
147	IDH2_p.R172	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
148	IDH2_p.R172	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
149	JAK2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
150	JAK2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
151	JAK2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
152	JAK2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
153	JAK3	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
154	JAK3	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
155	JAK3	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
156	JAK3	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
157	KANSL1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
158	KANSL1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
159	KANSL1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
160	KANSL1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
161	KDM6A	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
162	KDM6A	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
163	KDM6A	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
164	KDM6A	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
165	KIT	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
166	KIT	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
167	KIT	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
168	KIT	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
169	KMT2C	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
170	KMT2C	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
171	KMT2C	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
172	KMT2C	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
173	KMT2D	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
174	KMT2D	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
175	KMT2D	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
176	KMT2D	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
177	KMT2E	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
178	KMT2E	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
179	KMT2E	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
180	KMT2E	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
181	KRAS	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
182	KRAS	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
183	KRAS	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
184	KRAS	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
185	LUC7L2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
186	LUC7L2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
187	LUC7L2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
188	LUC7L2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
189	MED12	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
190	MED12	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
191	MED12	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
192	MED12	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
193	MLL	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
194	MLL	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
195	MLL	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
196	MLL	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
197	MPL	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
198	MPL	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
199	MPL	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
200	MPL	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
201	MYC	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
202	MYC	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
203	MYC	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
204	MYC	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
205	NF1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
206	NF1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
207	NF1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
208	NF1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
209	NFE2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
210	NFE2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
211	NFE2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
212	NFE2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
213	NOTCH1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
214	NOTCH1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
215	NOTCH1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
216	NOTCH1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
217	NPM1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
218	NPM1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
219	NPM1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
220	NPM1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
221	NRAS_other	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
222	NRAS_other	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
223	NRAS_other	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
224	NRAS_other	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
225	NRAS_p.G12_13	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
226	NRAS_p.G12_13	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
227	NRAS_p.G12_13	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
228	NRAS_p.G12_13	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
229	NRAS_p.Q61_62	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
230	NRAS_p.Q61_62	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
231	NRAS_p.Q61_62	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
232	NRAS_p.Q61_62	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
233	PDS5B	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
234	PDS5B	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
235	PDS5B	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
236	PDS5B	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
237	PHF6	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
238	PHF6	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
239	PHF6	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
240	PHF6	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
241	PPFIA2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
242	PPFIA2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
243	PPFIA2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
244	PPFIA2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
245	PRPF8	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
246	PRPF8	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
247	PRPF8	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
248	PRPF8	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
249	PTEN	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
250	PTEN	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
251	PTEN	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
252	PTEN	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
253	PTPN11	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
254	PTPN11	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
255	PTPN11	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
256	PTPN11	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
257	PTPRF	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
258	PTPRF	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
259	PTPRF	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
260	PTPRF	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
261	PTPRT	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
262	PTPRT	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
263	PTPRT	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
264	PTPRT	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
265	RAD21	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
266	RAD21	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
267	RAD21	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
268	RAD21	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
269	RIT1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
270	RIT1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
271	RIT1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
272	RIT1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
273	RUNX1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
274	RUNX1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
275	RUNX1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
276	RUNX1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
277	S100B	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
278	S100B	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
279	S100B	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
280	S100B	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
281	SETBP1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
282	SETBP1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
283	SETBP1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
284	SETBP1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
285	SF1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
286	SF1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
287	SF1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
288	SF1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
289	SF3B1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
290	SF3B1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
291	SF3B1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
292	SF3B1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
293	SMC1A	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
294	SMC1A	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
295	SMC1A	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
296	SMC1A	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
297	SMC3	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
298	SMC3	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
299	SMC3	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
300	SMC3	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
301	SMG1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
302	SMG1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
303	SMG1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
304	SMG1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
305	SPP1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
306	SPP1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
307	SPP1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
308	SPP1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
309	SRSF2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
310	SRSF2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
311	SRSF2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
312	SRSF2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
313	STAG2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
314	STAG2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
315	STAG2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
316	STAG2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
317	STAT5B	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
318	STAT5B	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
319	STAT5B	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
320	STAT5B	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
321	SUZ12	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
322	SUZ12	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
323	SUZ12	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
324	SUZ12	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
325	TET2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
326	TET2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
327	TET2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
328	TET2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
329	TP53	0.604327460815942	0.591286617203703	Lasso	eln_all_gen
330	TP53	0.604327460815942	0.592473512060216	Lasso	eln_all_gen
331	TP53	0.604327460815942	0.590736282581667	Lasso	eln_all_gen
332	TP53	0.604327460815942	0.578710488183424	Lasso	eln_all_gen
333	U2AF1_p.S34	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
334	U2AF1_p.S34	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
335	U2AF1_p.S34	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
336	U2AF1_p.S34	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
337	U2AF1_p.Q157	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
338	U2AF1_p.Q157	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
339	U2AF1_p.Q157	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
340	U2AF1_p.Q157	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
341	WT1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
342	WT1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
343	WT1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
344	WT1	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
345	ZRSR2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
346	ZRSR2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
347	ZRSR2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
348	ZRSR2	0.604327460815942	0.604327460815942	Lasso	eln_all_gen
349	eln_2017_adverse	0.632200429097232	0.607016853294854	Lasso	eln_all_gen
350	eln_2017_adverse	0.632200429097232	0.597402796479507	Lasso	eln_all_gen
351	eln_2017_adverse	0.632200429097232	0.58027445192388	Lasso	eln_all_gen
352	eln_2017_adverse	0.632200429097232	0.601146069382618	Lasso	eln_all_gen
353	eln_2017_favorable	0.632200429097232	0.603510476174179	Lasso	eln_all_gen
354	eln_2017_favorable	0.632200429097232	0.61047433102042	Lasso	eln_all_gen
355	eln_2017_favorable	0.632200429097232	0.60293709445511	Lasso	eln_all_gen
356	eln_2017_favorable	0.632200429097232	0.599428006080846	Lasso	eln_all_gen
357	eln_2017_intermediate	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
358	eln_2017_intermediate	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
359	eln_2017_intermediate	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
360	eln_2017_intermediate	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
361	ASXL1	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
362	ASXL1	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
363	ASXL1	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
364	ASXL1	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
365	ASXL2	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
366	ASXL2	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
367	ASXL2	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
368	ASXL2	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
369	ASXL3	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
370	ASXL3	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
371	ASXL3	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
372	ASXL3	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
373	ATRX	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
374	ATRX	0.632200429097232	0.632200429097232	Lasso	eln_all_gen
