feature	ref_CI	permuted_CI	algo	model
76	principal_component_TP53_complex	0.631596448944788	0.556797077688818	Lasso	comp
77	principal_component_sAML2	0.631596448944788	0.595143257103592	Lasso	comp
78	principal_component_sAML2	0.631596448944788	0.569536919402125	Lasso	comp
79	principal_component_sAML2	0.631596448944788	0.565352583638191	Lasso	comp
80	principal_component_sAML2	0.631596448944788	0.587719602697611	Lasso	comp
81	principal_component_sAML1	0.631596448944788	0.631596448944788	Lasso	comp
82	principal_component_sAML1	0.631596448944788	0.631596448944788	Lasso	comp
83	principal_component_sAML1	0.631596448944788	0.631596448944788	Lasso	comp
84	principal_component_sAML1	0.631596448944788	0.631596448944788	Lasso	comp
85	principal_component_CEBPA_bi	0.631596448944788	0.631596448944788	Lasso	comp
86	principal_component_CEBPA_bi	0.631596448944788	0.631596448944788	Lasso	comp
